Moisture,ADC,Temperature,Humidity,crop,original_moisture,target_source
6.42,2947,31.0,57.0,Mustard,6.42,custom_meter
-15.2,3127,31.0,57.0,Mustard,-15.2,custom_meter
7.73,2929,31.4,57.0,Mustard,7.73,custom_meter
11.53,2854,31.4,57.0,Mustard,11.53,custom_meter
9.73,2896,31.8,57.0,Mustard,9.73,custom_meter
12.14,2832,31.8,57.0,Mustard,12.14,custom_meter
7.66,2930,31.9,57.0,Mustard,7.66,custom_meter
11.4,2858,31.9,57.0,Mustard,11.4,custom_meter
0.72,3009,31.1,57.0,Mustard,0.72,custom_meter
11.57,2853,31.1,57.0,Mustard,11.57,custom_meter
8.95,2910,31.6,57.0,Mustard,8.95,custom_meter
11.87,2843,31.6,57.0,Mustard,11.87,custom_meter
8.88,2659,31.1,57.0,Mustard,8.88,custom_meter
11.53,2854,31.1,57.0,Mustard,11.53,custom_meter
11.4,2858,31.6,57.0,Mustard,11.4,custom_meter
12.0,2838,31.6,57.0,Mustard,12.0,custom_meter
6.49,2946,30.8,58.0,Mustard,6.49,custom_meter
11.89,2842,30.8,58.0,Mustard,11.89,custom_meter
6.65,2944,30.3,58.0,Mustard,6.65,custom_meter
9.57,2899,30.3,58.0,Mustard,9.57,custom_meter
8.07,2924,30.5,58.0,Mustard,8.07,custom_meter
12.23,2828,30.5,58.0,Mustard,12.23,custom_meter
6.8,2942,30.1,58.0,Mustard,6.8,custom_meter
11.78,2846,30.1,58.0,Mustard,11.78,custom_meter
6.72,2943,30.7,58.0,Mustard,6.72,custom_meter
11.81,2845,30.7,58.0,Mustard,11.81,custom_meter
6.72,2943,30.9,58.0,Mustard,6.72,custom_meter
11.78,2846,30.9,58.0,Mustard,11.78,custom_meter
8.52,2917,30.5,58.0,Mustard,8.52,custom_meter
12.14,2832,30.5,58.0,Mustard,12.14,custom_meter
7.31,2935,30.9,58.0,Mustard,7.31,custom_meter
1.14,2865,30.9,58.0,Mustard,1.14,custom_meter
11.81,2845,30.6,58.0,Mustard,11.81,custom_meter
11.18,2864,30.6,58.0,Mustard,11.18,custom_meter
7.8,2928,30.7,58.0,Mustard,7.8,custom_meter
4.87,2966,30.7,58.0,Mustard,4.87,custom_meter
5.87,2954,30.2,58.0,Mustard,5.87,custom_meter
12.12,2833,30.2,58.0,Mustard,12.12,custom_meter
-6.01,3065,30.5,58.0,Mustard,-6.01,custom_meter
11.66,2850,30.5,58.0,Mustard,11.66,custom_meter
3.89,2977,30.5,58.0,Mustard,3.89,custom_meter
11.78,2846,30.5,58.0,Mustard,11.78,custom_meter
8.58,2916,30.6,58.0,Mustard,8.58,custom_meter
11.4,2858,30.6,58.0,Mustard,11.4,custom_meter
7.02,2939,30.3,57.0,Mustard,7.02,custom_meter
11.18,2864,30.3,57.0,Mustard,11.18,custom_meter
11.36,2859,30.0,57.0,Mustard,11.36,custom_meter
11.57,2853,30.0,57.0,Mustard,11.57,custom_meter
8.46,2918,30.7,57.0,Mustard,8.46,custom_meter
11.53,2854,30.7,57.0,Mustard,11.53,custom_meter
10.47,2881,30.6,57.0,Mustard,10.47,custom_meter
12.19,2830,30.6,57.0,Mustard,12.19,custom_meter
7.66,2930,30.3,57.0,Mustard,7.66,custom_meter
11.29,2861,30.3,57.0,Mustard,11.29,custom_meter
7.31,2935,30.9,57.0,Mustard,7.31,custom_meter
10.99,2869,30.9,57.0,Mustard,10.99,custom_meter
5.21,2962,30.8,57.0,Mustard,5.21,custom_meter
12.61,2801,30.8,57.0,Mustard,12.61,custom_meter
8.64,2915,30.2,57.0,Mustard,8.64,custom_meter
12.29,2825,30.2,57.0,Mustard,12.29,custom_meter
9.35,2903,30.4,57.0,Mustard,9.35,custom_meter
10.74,2875,30.4,57.0,Mustard,10.74,custom_meter
3.8,2978,30.9,57.0,Mustard,3.8,custom_meter
9.67,2673,30.9,57.0,Mustard,9.67,custom_meter
8.0,2925,30.3,57.0,Mustard,8.0,custom_meter
11.36,2859,30.3,57.0,Mustard,11.36,custom_meter
-11.42,3103,30.1,57.0,Mustard,-11.42,custom_meter
12.41,2818,30.1,57.0,Mustard,12.41,custom_meter
4.78,2967,30.2,57.0,Mustard,4.78,custom_meter
11.11,2866,30.2,57.0,Mustard,11.11,custom_meter
6.65,2944,31.5,57.0,Mustard,6.65,custom_meter
9.35,2903,31.5,57.0,Mustard,9.35,custom_meter
6.72,2943,31.9,57.0,Mustard,6.72,custom_meter
11.78,2846,31.9,57.0,Mustard,11.78,custom_meter
7.02,2939,31.3,57.0,Mustard,7.02,custom_meter
10.29,2885,31.3,57.0,Mustard,10.29,custom_meter
7.93,2926,31.3,57.0,Mustard,7.93,custom_meter
9.57,2899,31.3,57.0,Mustard,9.57,custom_meter
7.02,2939,31.5,57.0,Mustard,7.02,custom_meter
12.16,2831,31.5,57.0,Mustard,12.16,custom_meter
-80.78,2159,31.1,57.0,Mustard,-80.78,custom_meter
11.89,2842,31.1,57.0,Mustard,11.89,custom_meter
7.52,2932,31.0,57.0,Mustard,7.52,custom_meter
11.75,2847,31.0,57.0,Mustard,11.75,custom_meter
6.49,2946,31.8,57.0,Mustard,6.49,custom_meter
12.25,2827,31.8,57.0,Mustard,12.25,custom_meter
-0.71,3022,31.5,57.0,Mustard,-0.71,custom_meter
9.24,2905,31.5,57.0,Mustard,9.24,custom_meter
6.42,2947,31.8,57.0,Mustard,6.42,custom_meter
11.11,2866,31.8,57.0,Mustard,11.11,custom_meter
7.38,2934,31.2,57.0,Mustard,7.38,custom_meter
12.14,2832,31.2,57.0,Mustard,12.14,custom_meter
0.5,3011,31.9,57.0,Mustard,0.5,custom_meter
10.38,2883,31.9,57.0,Mustard,10.38,custom_meter
8.46,2918,31.6,57.0,Mustard,8.46,custom_meter
7.51,2638,31.6,57.0,Mustard,7.51,custom_meter
6.26,2949,31.4,57.0,Mustard,6.26,custom_meter
12.38,2820,31.4,57.0,Mustard,12.38,custom_meter
7.87,2927,31.0,57.0,Mustard,7.87,custom_meter
11.63,2851,31.0,57.0,Mustard,11.63,custom_meter
6.11,2951,31.9,57.0,Mustard,6.11,custom_meter
11.57,2853,31.9,57.0,Mustard,11.57,custom_meter
1.35,3003,31.6,57.0,Mustard,1.35,custom_meter
11.84,2844,31.6,57.0,Mustard,11.84,custom_meter
9.63,2898,30.1,58.0,Mustard,9.63,custom_meter
10.29,2885,30.1,58.0,Mustard,10.29,custom_meter
6.18,2950,30.0,57.0,Mustard,6.18,custom_meter
11.39,2712,30.0,57.0,Mustard,11.39,custom_meter
6.8,2942,30.6,57.0,Mustard,6.8,custom_meter
11.92,2841,30.6,57.0,Mustard,11.92,custom_meter
7.31,2935,30.7,57.0,Mustard,7.31,custom_meter
10.78,2874,30.7,57.0,Mustard,10.78,custom_meter
11.14,2705,30.6,57.0,Mustard,11.14,custom_meter
11.81,2845,30.6,57.0,Mustard,11.81,custom_meter
-396.36,4095,30.0,57.0,Mustard,-396.36,custom_meter
12.53,2809,30.0,57.0,Mustard,12.53,custom_meter
7.8,2928,30.9,57.0,Mustard,7.8,custom_meter
12.25,2827,30.9,57.0,Mustard,12.25,custom_meter
9.46,2901,31.5,57.0,Mustard,9.46,custom_meter
12.6,2802,31.5,57.0,Mustard,12.6,custom_meter
7.93,2926,31.7,57.0,Mustard,7.93,custom_meter
12.61,2800,31.7,57.0,Mustard,12.61,custom_meter
6.8,2942,31.5,57.0,Mustard,6.8,custom_meter
12.02,2837,31.5,57.0,Mustard,12.02,custom_meter
8.0,2925,31.4,57.0,Mustard,8.0,custom_meter
12.0,2838,31.4,57.0,Mustard,12.0,custom_meter
6.57,2945,31.1,57.0,Mustard,6.57,custom_meter
11.63,2851,31.1,57.0,Mustard,11.63,custom_meter
6.8,2942,31.9,57.0,Mustard,6.8,custom_meter
11.36,2859,31.9,57.0,Mustard,11.36,custom_meter
7.02,2939,31.6,57.0,Mustard,7.02,custom_meter
8.46,2918,31.6,57.0,Mustard,8.46,custom_meter
7.59,2931,31.4,57.0,Mustard,7.59,custom_meter
11.43,2857,31.4,57.0,Mustard,11.43,custom_meter
6.87,2941,31.1,57.0,Mustard,6.87,custom_meter
10.47,2881,31.1,57.0,Mustard,10.47,custom_meter
8.95,2910,31.8,57.0,Mustard,8.95,custom_meter
7.85,2643,31.8,57.0,Mustard,7.85,custom_meter
4.78,2967,31.6,57.0,Mustard,4.78,custom_meter
11.66,2850,31.6,57.0,Mustard,11.66,custom_meter
8.13,2923,31.7,57.0,Mustard,8.13,custom_meter
11.14,2865,31.7,57.0,Mustard,11.14,custom_meter
5.79,2955,31.4,57.0,Mustard,5.79,custom_meter
11.36,2859,31.4,57.0,Mustard,11.36,custom_meter
-28.17,3199,31.2,57.0,Mustard,-28.17,custom_meter
10.74,2875,31.2,57.0,Mustard,10.74,custom_meter
5.37,2960,31.9,57.0,Mustard,5.37,custom_meter
10.46,2689,31.9,57.0,Mustard,10.46,custom_meter
9.12,2907,31.6,57.0,Mustard,9.12,custom_meter
4.78,2967,31.6,57.0,Mustard,4.78,custom_meter
7.8,2928,31.4,57.0,Mustard,7.8,custom_meter
1.76,2999,31.4,57.0,Mustard,1.76,custom_meter
7.8,2928,31.7,57.0,Mustard,7.8,custom_meter
-15.53,3129,31.7,57.0,Mustard,-15.53,custom_meter
9.73,2896,31.4,57.0,Mustard,9.73,custom_meter
12.47,2814,31.4,57.0,Mustard,12.47,custom_meter
6.57,2945,31.5,57.0,Mustard,6.57,custom_meter
11.22,2863,31.5,57.0,Mustard,11.22,custom_meter
7.73,2929,31.3,57.0,Mustard,7.73,custom_meter
12.61,2800,31.3,57.0,Mustard,12.61,custom_meter
8.13,2923,31.0,57.0,Mustard,8.13,custom_meter
11.03,2868,31.0,57.0,Mustard,11.03,custom_meter
6.72,2943,31.8,57.0,Mustard,6.72,custom_meter
12.12,2833,31.8,57.0,Mustard,12.12,custom_meter
7.73,2929,31.5,57.0,Mustard,7.73,custom_meter
11.81,2845,31.5,57.0,Mustard,11.81,custom_meter
7.8,2928,31.6,57.0,Mustard,7.8,custom_meter
11.29,2861,31.6,57.0,Mustard,11.29,custom_meter
6.87,2941,31.0,57.0,Mustard,6.87,custom_meter
11.69,2849,31.0,57.0,Mustard,11.69,custom_meter
10.82,2873,31.7,57.0,Mustard,10.82,custom_meter
12.25,2827,31.7,57.0,Mustard,12.25,custom_meter
8.07,2924,31.8,57.0,Mustard,8.07,custom_meter
11.5,2855,31.8,57.0,Mustard,11.5,custom_meter
5.12,2963,31.5,57.0,Mustard,5.12,custom_meter
9.62,2672,31.5,57.0,Mustard,9.62,custom_meter
8.89,2911,31.3,57.0,Mustard,8.89,custom_meter
11.97,2839,31.3,57.0,Mustard,11.97,custom_meter
12.66,2788,31.3,57.0,Mustard,12.66,custom_meter
12.1,2834,31.3,57.0,Mustard,12.1,custom_meter
8.39,2919,31.7,57.0,Mustard,8.39,custom_meter
-2.82,3040,31.7,57.0,Mustard,-2.82,custom_meter
8.64,2915,31.8,57.0,Mustard,8.64,custom_meter
9.89,2893,31.8,57.0,Mustard,9.89,custom_meter
-31.39,3215,31.5,57.0,Mustard,-31.39,custom_meter
12.07,2835,31.5,57.0,Mustard,12.07,custom_meter
3.33,2983,31.7,57.0,Mustard,3.33,custom_meter
11.18,2864,31.7,57.0,Mustard,11.18,custom_meter
7.02,2939,31.8,57.0,Mustard,7.02,custom_meter
11.36,2859,31.8,57.0,Mustard,11.36,custom_meter
7.17,2937,31.5,57.0,Mustard,7.17,custom_meter
12.31,2824,31.5,57.0,Mustard,12.31,custom_meter
7.38,2934,31.8,57.0,Mustard,7.38,custom_meter
12.14,2832,31.8,57.0,Mustard,12.14,custom_meter
10.74,2875,31.0,57.0,Mustard,10.74,custom_meter
11.75,2847,31.0,57.0,Mustard,11.75,custom_meter
8.39,2919,31.7,57.0,Mustard,8.39,custom_meter
12.53,2809,31.7,57.0,Mustard,12.53,custom_meter
7.8,2928,31.9,57.0,Mustard,7.8,custom_meter
12.07,2835,31.9,57.0,Mustard,12.07,custom_meter
7.93,2926,31.2,57.0,Mustard,7.93,custom_meter
11.89,2842,31.2,57.0,Mustard,11.89,custom_meter
6.49,2946,31.4,57.0,Mustard,6.49,custom_meter
11.53,2854,31.4,57.0,Mustard,11.53,custom_meter
7.09,2938,31.1,57.0,Mustard,7.09,custom_meter
12.61,2801,31.1,57.0,Mustard,12.61,custom_meter
7.8,2928,31.3,57.0,Mustard,7.8,custom_meter
12.0,2838,31.3,57.0,Mustard,12.0,custom_meter
5.37,2960,31.1,57.0,Mustard,5.37,custom_meter
11.6,2852,31.1,57.0,Mustard,11.6,custom_meter
7.24,2936,31.5,57.0,Mustard,7.24,custom_meter
12.0,2838,31.5,57.0,Mustard,12.0,custom_meter
5.04,2964,31.4,57.0,Mustard,5.04,custom_meter
11.84,2844,31.4,57.0,Mustard,11.84,custom_meter
1.24,3004,31.2,57.0,Mustard,1.24,custom_meter
11.5,2855,31.2,57.0,Mustard,11.5,custom_meter
-5.35,3060,31.1,57.0,Mustard,-5.35,custom_meter
11.14,2865,31.1,57.0,Mustard,11.14,custom_meter
8.89,2911,31.2,57.0,Mustard,8.89,custom_meter
11.78,2846,31.2,57.0,Mustard,11.78,custom_meter
8.2,2922,30.7,58.0,Mustard,8.2,custom_meter
12.02,2837,30.7,58.0,Mustard,12.02,custom_meter
8.07,2924,30.5,58.0,Mustard,8.07,custom_meter
12.65,2794,30.5,58.0,Mustard,12.65,custom_meter
9.99,2891,30.3,58.0,Mustard,9.99,custom_meter
11.75,2847,30.3,58.0,Mustard,11.75,custom_meter
6.49,2946,30.7,58.0,Mustard,6.49,custom_meter
12.54,2808,30.7,58.0,Mustard,12.54,custom_meter
-45.25,3278,30.7,58.0,Mustard,-45.25,custom_meter
11.89,2842,30.7,58.0,Mustard,11.89,custom_meter
8.71,2914,30.0,58.0,Mustard,8.71,custom_meter
12.45,2815,30.0,58.0,Mustard,12.45,custom_meter
6.49,2946,30.5,58.0,Mustard,6.49,custom_meter
12.39,2751,30.5,58.0,Mustard,12.39,custom_meter
8.46,2918,30.3,58.0,Mustard,8.46,custom_meter
10.52,2880,30.3,58.0,Mustard,10.52,custom_meter
6.65,2944,30.3,58.0,Mustard,6.65,custom_meter
12.27,2826,30.3,58.0,Mustard,12.27,custom_meter
5.46,2959,30.4,58.0,Mustard,5.46,custom_meter
11.78,2846,30.4,58.0,Mustard,11.78,custom_meter
7.93,2926,30.4,58.0,Mustard,7.93,custom_meter
11.57,2853,30.4,58.0,Mustard,11.57,custom_meter
4.43,2971,30.1,58.0,Mustard,4.43,custom_meter
11.6,2852,30.1,58.0,Mustard,11.6,custom_meter
7.45,2933,30.2,58.0,Mustard,7.45,custom_meter
11.5,2855,30.2,58.0,Mustard,11.5,custom_meter
7.93,2926,30.9,58.0,Mustard,7.93,custom_meter
7.09,2938,30.9,58.0,Mustard,7.09,custom_meter
7.66,2930,30.5,58.0,Mustard,7.66,custom_meter
11.63,2851,30.5,58.0,Mustard,11.63,custom_meter
7.87,2927,30.2,58.0,Mustard,7.87,custom_meter
11.53,2854,30.2,58.0,Mustard,11.53,custom_meter
5.46,2959,30.8,58.0,Mustard,5.46,custom_meter
8.2,2922,30.8,58.0,Mustard,8.2,custom_meter
7.45,2933,30.4,58.0,Mustard,7.45,custom_meter
12.29,2825,30.4,58.0,Mustard,12.29,custom_meter
8.83,2912,30.3,58.0,Mustard,8.83,custom_meter
12.61,2800,30.3,58.0,Mustard,12.61,custom_meter
8.0,2925,30.4,58.0,Mustard,8.0,custom_meter
12.05,2836,30.4,58.0,Mustard,12.05,custom_meter
7.45,2933,30.0,58.0,Mustard,7.45,custom_meter
11.14,2865,30.0,58.0,Mustard,11.14,custom_meter
7.52,2932,30.4,58.0,Mustard,7.52,custom_meter
12.34,2822,30.4,58.0,Mustard,12.34,custom_meter
8.0,2925,30.9,58.0,Mustard,8.0,custom_meter
11.4,2858,30.9,58.0,Mustard,11.4,custom_meter
8.2,2922,30.0,58.0,Mustard,8.2,custom_meter
12.61,2801,30.0,58.0,Mustard,12.61,custom_meter
7.45,2933,30.0,58.0,Mustard,7.45,custom_meter
8.39,2919,30.0,58.0,Mustard,8.39,custom_meter
8.89,2911,30.3,58.0,Mustard,8.89,custom_meter
12.19,2830,30.3,58.0,Mustard,12.19,custom_meter
7.59,2931,30.0,58.0,Mustard,7.59,custom_meter
10.78,2874,30.0,58.0,Mustard,10.78,custom_meter
8.89,2911,30.5,58.0,Mustard,8.89,custom_meter
7.99,2645,30.5,58.0,Mustard,7.99,custom_meter
7.02,2939,30.9,58.0,Mustard,7.02,custom_meter
10.29,2885,30.9,58.0,Mustard,10.29,custom_meter
8.13,2923,30.4,58.0,Mustard,8.13,custom_meter
11.11,2866,30.4,58.0,Mustard,11.11,custom_meter
12.64,2775,30.4,58.0,Mustard,12.64,custom_meter
11.43,2857,30.4,58.0,Mustard,11.43,custom_meter
3.7,2979,30.4,58.0,Mustard,3.7,custom_meter
12.07,2835,30.4,58.0,Mustard,12.07,custom_meter
10.04,2890,30.1,58.0,Mustard,10.04,custom_meter
11.18,2864,30.1,58.0,Mustard,11.18,custom_meter
7.8,2928,30.7,58.0,Mustard,7.8,custom_meter
12.32,2823,30.7,58.0,Mustard,12.32,custom_meter
9.18,2906,30.8,58.0,Mustard,9.18,custom_meter
12.25,2827,30.8,58.0,Mustard,12.25,custom_meter
6.72,2943,30.4,58.0,Mustard,6.72,custom_meter
12.64,2795,30.4,58.0,Mustard,12.64,custom_meter
6.11,2951,30.3,58.0,Mustard,6.11,custom_meter
12.32,2823,30.3,58.0,Mustard,12.32,custom_meter
6.57,2945,30.8,58.0,Mustard,6.57,custom_meter
11.89,2842,30.8,58.0,Mustard,11.89,custom_meter
9.12,2907,30.8,58.0,Mustard,9.12,custom_meter
11.63,2851,30.8,58.0,Mustard,11.63,custom_meter
-253.72,1728,30.9,58.0,Mustard,-253.72,custom_meter
11.92,2841,30.9,58.0,Mustard,11.92,custom_meter
7.87,2927,30.4,58.0,Mustard,7.87,custom_meter
11.18,2864,30.4,58.0,Mustard,11.18,custom_meter
7.73,2929,30.7,58.0,Mustard,7.73,custom_meter
10.04,2890,30.7,58.0,Mustard,10.04,custom_meter
7.45,2933,30.4,58.0,Mustard,7.45,custom_meter
12.1,2834,30.4,58.0,Mustard,12.1,custom_meter
5.37,2960,30.7,58.0,Mustard,5.37,custom_meter
11.69,2849,30.7,58.0,Mustard,11.69,custom_meter
11.47,2856,31.7,57.0,Mustard,11.47,custom_meter
11.29,2861,31.7,57.0,Mustard,11.29,custom_meter
8.58,2916,30.9,58.0,Mustard,8.58,custom_meter
11.4,2858,30.9,58.0,Mustard,11.4,custom_meter
7.87,2927,31.7,57.0,Mustard,7.87,custom_meter
-19.99,2415,31.7,57.0,Mustard,-19.99,custom_meter
10.56,2879,31.8,57.0,Mustard,10.56,custom_meter
11.72,2848,31.8,57.0,Mustard,11.72,custom_meter
12.59,2803,31.5,57.0,Mustard,12.59,custom_meter
11.84,2844,31.5,57.0,Mustard,11.84,custom_meter
7.66,2930,31.7,57.0,Mustard,7.66,custom_meter
10.04,2890,31.7,57.0,Mustard,10.04,custom_meter
11.66,2720,31.2,57.0,Mustard,11.66,custom_meter
11.72,2848,31.2,57.0,Mustard,11.72,custom_meter
7.8,2928,31.2,57.0,Mustard,7.8,custom_meter
11.14,2865,31.2,57.0,Mustard,11.14,custom_meter
4.78,2967,31.1,57.0,Mustard,4.78,custom_meter
0.48,2559,31.1,57.0,Mustard,0.48,custom_meter
7.09,2938,31.9,57.0,Mustard,7.09,custom_meter
11.78,2846,31.9,57.0,Mustard,11.78,custom_meter
8.0,2925,31.6,57.0,Mustard,8.0,custom_meter
11.66,2850,31.6,57.0,Mustard,11.66,custom_meter
7.52,2932,31.3,57.0,Mustard,7.52,custom_meter
11.63,2851,31.3,57.0,Mustard,11.63,custom_meter
7.59,2931,31.2,57.0,Mustard,7.59,custom_meter
12.0,2838,31.2,57.0,Mustard,12.0,custom_meter
8.52,2917,31.1,57.0,Mustard,8.52,custom_meter
12.16,2831,31.1,57.0,Mustard,12.16,custom_meter
10.14,2888,31.9,57.0,Mustard,10.14,custom_meter
11.66,2850,31.9,57.0,Mustard,11.66,custom_meter
9.01,2909,31.4,57.0,Mustard,9.01,custom_meter
12.09,2736,31.4,57.0,Mustard,12.09,custom_meter
8.2,2922,31.2,57.0,Mustard,8.2,custom_meter
12.12,2833,31.2,57.0,Mustard,12.12,custom_meter
7.8,2928,31.0,57.0,Mustard,7.8,custom_meter
11.81,2845,31.0,57.0,Mustard,11.81,custom_meter
8.95,2910,31.5,57.0,Mustard,8.95,custom_meter
11.97,2839,31.5,57.0,Mustard,11.97,custom_meter
6.65,2944,31.2,57.0,Mustard,6.65,custom_meter
9.3,2904,31.2,57.0,Mustard,9.3,custom_meter
7.31,2935,31.0,57.0,Mustard,7.31,custom_meter
11.72,2848,31.0,57.0,Mustard,11.72,custom_meter
7.73,2929,31.6,57.0,Mustard,7.73,custom_meter
11.4,2858,31.6,57.0,Mustard,11.4,custom_meter
7.87,2927,31.7,57.0,Mustard,7.87,custom_meter
12.14,2832,31.7,57.0,Mustard,12.14,custom_meter
12.55,2807,31.3,57.0,Mustard,12.55,custom_meter
11.36,2859,31.3,57.0,Mustard,11.36,custom_meter
7.8,2928,31.8,57.0,Mustard,7.8,custom_meter
12.25,2827,31.8,57.0,Mustard,12.25,custom_meter
7.73,2929,31.0,57.0,Mustard,7.73,custom_meter
12.0,2838,31.0,57.0,Mustard,12.0,custom_meter
10.91,2871,31.2,57.0,Mustard,10.91,custom_meter
11.81,2845,31.2,57.0,Mustard,11.81,custom_meter
7.02,2939,31.6,57.0,Mustard,7.02,custom_meter
11.18,2864,31.6,57.0,Mustard,11.18,custom_meter
-0.83,3023,31.0,57.0,Mustard,-0.83,custom_meter
12.53,2809,31.0,57.0,Mustard,12.53,custom_meter
8.64,2915,31.2,57.0,Mustard,8.64,custom_meter
12.07,2835,31.2,57.0,Mustard,12.07,custom_meter
5.62,2957,31.3,57.0,Mustard,5.62,custom_meter
12.55,2807,31.3,57.0,Mustard,12.55,custom_meter
-0.71,3022,31.8,57.0,Mustard,-0.71,custom_meter
11.87,2843,31.8,57.0,Mustard,11.87,custom_meter
6.72,2943,31.8,57.0,Mustard,6.72,custom_meter
11.33,2860,31.8,57.0,Mustard,11.33,custom_meter
8.0,2925,31.8,57.0,Mustard,8.0,custom_meter
11.29,2861,31.8,57.0,Mustard,11.29,custom_meter
8.89,2911,31.9,57.0,Mustard,8.89,custom_meter
10.56,2879,31.9,57.0,Mustard,10.56,custom_meter
7.93,2926,31.1,57.0,Mustard,7.93,custom_meter
12.1,2834,31.1,57.0,Mustard,12.1,custom_meter
8.0,2925,31.8,57.0,Mustard,8.0,custom_meter
12.21,2829,31.8,57.0,Mustard,12.21,custom_meter
7.8,2928,31.5,57.0,Mustard,7.8,custom_meter
11.81,2845,31.5,57.0,Mustard,11.81,custom_meter
5.95,2953,31.6,57.0,Mustard,5.95,custom_meter
11.84,2844,31.6,57.0,Mustard,11.84,custom_meter
5.54,2958,31.0,57.0,Mustard,5.54,custom_meter
11.84,2844,31.0,57.0,Mustard,11.84,custom_meter
4.52,2970,31.0,57.0,Mustard,4.52,custom_meter
11.81,2845,31.0,57.0,Mustard,11.81,custom_meter
4.34,2972,31.4,57.0,Mustard,4.34,custom_meter
10.74,2875,31.4,57.0,Mustard,10.74,custom_meter
5.87,2954,31.3,57.0,Mustard,5.87,custom_meter
10.52,2880,31.3,57.0,Mustard,10.52,custom_meter
-24.32,3179,31.8,57.0,Mustard,-24.32,custom_meter
11.18,2864,31.8,57.0,Mustard,11.18,custom_meter
6.18,2950,31.4,57.0,Mustard,6.18,custom_meter
11.57,2853,31.4,57.0,Mustard,11.57,custom_meter
6.18,2950,31.8,57.0,Mustard,6.18,custom_meter
11.29,2861,31.8,57.0,Mustard,11.29,custom_meter
2.46,2992,31.7,57.0,Mustard,2.46,custom_meter
9.62,2672,31.7,57.0,Mustard,9.62,custom_meter
4.78,2967,31.2,57.0,Mustard,4.78,custom_meter
11.53,2854,31.2,57.0,Mustard,11.53,custom_meter
-35.37,3234,31.0,57.0,Mustard,-35.37,custom_meter
12.64,2775,31.0,57.0,Mustard,12.64,custom_meter
3.52,2981,31.7,57.0,Mustard,3.52,custom_meter
7.65,2640,31.7,57.0,Mustard,7.65,custom_meter
4.52,2970,31.8,57.0,Mustard,4.52,custom_meter
-6.82,3071,31.8,57.0,Mustard,-6.82,custom_meter
2.16,2995,31.6,57.0,Mustard,2.16,custom_meter
12.02,2837,31.6,57.0,Mustard,12.02,custom_meter
0.82,3008,31.6,57.0,Mustard,0.82,custom_meter
11.18,2864,31.6,57.0,Mustard,11.18,custom_meter
-139.1,3583,31.7,57.0,Mustard,-139.1,custom_meter
11.81,2845,31.7,57.0,Mustard,11.81,custom_meter
5.12,2963,31.2,57.0,Mustard,5.12,custom_meter
11.92,2841,31.2,57.0,Mustard,11.92,custom_meter
7.09,2938,31.1,57.0,Mustard,7.09,custom_meter
12.61,2800,31.1,57.0,Mustard,12.61,custom_meter
-293.29,3918,31.9,57.0,Mustard,-293.29,custom_meter
11.81,2845,31.9,57.0,Mustard,11.81,custom_meter
5.37,2960,31.0,57.0,Mustard,5.37,custom_meter
2.56,2991,31.0,57.0,Mustard,2.56,custom_meter
3.33,2983,31.7,57.0,Mustard,3.33,custom_meter
11.66,2850,31.7,57.0,Mustard,11.66,custom_meter
3.8,2978,31.8,57.0,Mustard,3.8,custom_meter
11.18,2864,31.8,57.0,Mustard,11.18,custom_meter
4.07,2975,31.0,57.0,Mustard,4.07,custom_meter
10.91,2871,31.0,57.0,Mustard,10.91,custom_meter
5.37,2960,31.0,57.0,Mustard,5.37,custom_meter
11.81,2845,31.0,57.0,Mustard,11.81,custom_meter
6.42,2947,31.4,57.0,Mustard,6.42,custom_meter
11.5,2855,31.4,57.0,Mustard,11.5,custom_meter
3.42,2982,31.5,57.0,Mustard,3.42,custom_meter
11.81,2845,31.5,57.0,Mustard,11.81,custom_meter
-25.08,3183,31.6,57.0,Mustard,-25.08,custom_meter
11.36,2859,31.6,57.0,Mustard,11.36,custom_meter
5.54,2958,31.1,57.0,Mustard,5.54,custom_meter
11.33,2860,31.1,57.0,Mustard,11.33,custom_meter
-55.79,3321,31.0,57.0,Mustard,-55.79,custom_meter
11.18,2864,31.0,57.0,Mustard,11.18,custom_meter
7.31,2935,31.3,57.0,Mustard,7.31,custom_meter
11.4,2858,31.3,57.0,Mustard,11.4,custom_meter
-6.68,3070,31.7,57.0,Mustard,-6.68,custom_meter
11.75,2847,31.7,57.0,Mustard,11.75,custom_meter
4.25,2973,31.9,57.0,Mustard,4.25,custom_meter
10.99,2869,31.9,57.0,Mustard,10.99,custom_meter
6.26,2949,31.4,57.0,Mustard,6.26,custom_meter
12.02,2837,31.4,57.0,Mustard,12.02,custom_meter
3.7,2979,31.8,57.0,Mustard,3.7,custom_meter
12.67,2786,31.8,57.0,Mustard,12.67,custom_meter
7.8,2928,31.1,57.0,Mustard,7.8,custom_meter
12.12,2833,31.1,57.0,Mustard,12.12,custom_meter
-11.58,3104,31.6,57.0,Mustard,-11.58,custom_meter
12.65,2793,31.6,57.0,Mustard,12.65,custom_meter
-38.9,2320,31.1,57.0,Mustard,-38.9,custom_meter
12.66,2791,31.1,57.0,Mustard,12.66,custom_meter
6.8,2942,31.6,57.0,Mustard,6.8,custom_meter
11.57,2853,31.6,57.0,Mustard,11.57,custom_meter
10.52,2880,31.0,57.0,Mustard,10.52,custom_meter
9.73,2896,31.0,57.0,Mustard,9.73,custom_meter
-14.23,3121,31.5,57.0,Mustard,-14.23,custom_meter
